ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Arches NP,ARCH,National Park,Intermountain ,UT,1987,10,"28,961",0,"226,515",0,0,0,"1,500","3,527",179,0,612,Arches NP,ARCH,National Park,Intermountain ,UT,1987,"468,916",0,"2,498,585",0,0,0,"24,469","17,627","2,137",0,"6,477"
Arches NP,ARCH,National Park,Intermountain ,UT,1987,11,"9,904",0,"57,864",0,0,0,427,530,32,0,184,Arches NP,ARCH,National Park,Intermountain ,UT,1987,"468,916",0,"2,498,585",0,0,0,"24,469","17,627","2,137",0,"6,477"
Arches NP,ARCH,National Park,Intermountain ,UT,1987,12,"4,970",0,"28,638",0,0,0,227,325,20,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1987,"468,916",0,"2,498,585",0,0,0,"24,469","17,627","2,137",0,"6,477"
Arches NP,ARCH,National Park,Intermountain ,UT,1988,1,"4,145",0,"19,011",0,0,0,142,124,98,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1988,"520,455",0,"2,801,449",0,0,0,"25,046","19,751","1,818",0,"7,591"
Arches NP,ARCH,National Park,Intermountain ,UT,1988,2,"6,674",0,"32,118",0,0,0,236,235,3,0,30,Arches NP,ARCH,National Park,Intermountain ,UT,1988,"520,455",0,"2,801,449",0,0,0,"25,046","19,751","1,818",0,"7,591"
Arches NP,ARCH,National Park,Intermountain ,UT,1988,3,"31,382",0,"214,602",0,0,0,"2,559","1,805",260,0,395,Arches NP,ARCH,National Park,Intermountain ,UT,1988,"520,455",0,"2,801,449",0,0,0,"25,046","19,751","1,818",0,"7,591"
Arches NP,ARCH,National Park,Intermountain ,UT,1988,4,"45,863",0,"289,125",0,0,0,"2,529","2,494",316,0,975,Arches NP,ARCH,National Park,Intermountain ,UT,1988,"520,455",0,"2,801,449",0,0,0,"25,046","19,751","1,818",0,"7,591"
Arches NP,ARCH,National Park,Intermountain ,UT,1988,5,"68,712",0,"390,360",0,0,0,"3,131","2,430",368,0,"1,747",Arches NP,ARCH,National Park,Intermountain ,UT,1988,"520,455",0,"2,801,449",0,0,0,"25,046","19,751","1,818",0,"7,591"
Arches NP,ARCH,National Park,Intermountain ,UT,1988,6,"79,183",0,"401,733",0,0,0,"3,288","2,229",93,0,"1,231",Arches NP,ARCH,National Park,Intermountain ,UT,1988,"520,455",0,"2,801,449",0,0,0,"25,046","19,751","1,818",0,"7,591"
Arches NP,ARCH,National Park,Intermountain ,UT,1988,7,"77,160",0,"405,672",0,0,0,"4,020","2,269",97,0,872,Arches NP,ARCH,National Park,Intermountain ,UT,1988,"520,455",0,"2,801,449",0,0,0,"25,046","19,751","1,818",0,"7,591"
Arches NP,ARCH,National Park,Intermountain ,UT,1988,8,"80,219",0,"407,601",0,0,0,"3,842","2,202",153,0,759,Arches NP,ARCH,National Park,Intermountain ,UT,1988,"520,455",0,"2,801,449",0,0,0,"25,046","19,751","1,818",0,"7,591"
Arches NP,ARCH,National Park,Intermountain ,UT,1988,9,"75,694",0,"320,422",0,0,0,"2,574","2,847",176,0,738,Arches NP,ARCH,National Park,Intermountain ,UT,1988,"520,455",0,"2,801,449",0,0,0,"25,046","19,751","1,818",0,"7,591"
Arches NP,ARCH,National Park,Intermountain ,UT,1988,10,"34,808",0,"224,280",0,0,0,"2,048","2,213",170,0,563,Arches NP,ARCH,National Park,Intermountain ,UT,1988,"520,455",0,"2,801,449",0,0,0,"25,046","19,751","1,818",0,"7,591"
Arches NP,ARCH,National Park,Intermountain ,UT,1988,11,"11,253",0,"63,543",0,0,0,438,555,45,0,203,Arches NP,ARCH,National Park,Intermountain ,UT,1988,"520,455",0,"2,801,449",0,0,0,"25,046","19,751","1,818",0,"7,591"
Arches NP,ARCH,National Park,Intermountain ,UT,1988,12,"5,362",0,"32,982",0,0,0,239,348,39,0,78,Arches NP,ARCH,National Park,Intermountain ,UT,1988,"520,455",0,"2,801,449",0,0,0,"25,046","19,751","1,818",0,"7,591"
Arches NP,ARCH,National Park,Intermountain ,UT,1989,1,"4,687",0,"21,333",0,0,0,157,139,7,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1989,"555,809",0,"2,894,971",0,0,0,"27,072","15,017","2,297",0,"7,739"
Arches NP,ARCH,National Park,Intermountain ,UT,1989,2,"5,683",0,"27,681",0,0,0,196,191,16,0,40,Arches NP,ARCH,National Park,Intermountain ,UT,1989,"555,809",0,"2,894,971",0,0,0,"27,072","15,017","2,297",0,"7,739"
Arches NP,ARCH,National Park,Intermountain ,UT,1989,3,"41,135",0,"182,989",0,0,0,"1,136",499,531,0,275,Arches NP,ARCH,National Park,Intermountain ,UT,1989,"555,809",0,"2,894,971",0,0,0,"27,072","15,017","2,297",0,"7,739"
Arches NP,ARCH,National Park,Intermountain ,UT,1989,4,"51,807",0,"336,477",0,0,0,"3,529","2,342",531,0,"1,142",Arches NP,ARCH,National Park,Intermountain ,UT,1989,"555,809",0,"2,894,971",0,0,0,"27,072","15,017","2,297",0,"7,739"
Arches NP,ARCH,National Park,Intermountain ,UT,1989,5,"75,599",0,"420,693",0,0,0,"4,019","2,003",406,0,"1,661",Arches NP,ARCH,National Park,Intermountain ,UT,1989,"555,809",0,"2,894,971",0,0,0,"27,072","15,017","2,297",0,"7,739"
Arches NP,ARCH,National Park,Intermountain ,UT,1989,6,"80,321",0,"406,179",0,0,0,"3,535","1,855",150,0,"1,344",Arches NP,ARCH,National Park,Intermountain ,UT,1989,"555,809",0,"2,894,971",0,0,0,"27,072","15,017","2,297",0,"7,739"
Arches NP,ARCH,National Park,Intermountain ,UT,1989,7,"78,010",0,"428,046",0,0,0,"5,774","1,211",133,0,966,Arches NP,ARCH,National Park,Intermountain ,UT,1989,"555,809",0,"2,894,971",0,0,0,"27,072","15,017","2,297",0,"7,739"
Arches NP,ARCH,National Park,Intermountain ,UT,1989,8,"88,731",0,"406,977",0,0,0,"3,496","1,433",193,0,744,Arches NP,ARCH,National Park,Intermountain ,UT,1989,"555,809",0,"2,894,971",0,0,0,"27,072","15,017","2,297",0,"7,739"
Arches NP,ARCH,National Park,Intermountain ,UT,1989,9,"69,361",0,"326,259",0,0,0,"2,289","1,983",137,0,515,Arches NP,ARCH,National Park,Intermountain ,UT,1989,"555,809",0,"2,894,971",0,0,0,"27,072","15,017","2,297",0,"7,739"
Arches NP,ARCH,National Park,Intermountain ,UT,1989,10,"37,592",0,"223,224",0,0,0,"2,212","2,390",132,0,599,Arches NP,ARCH,National Park,Intermountain ,UT,1989,"555,809",0,"2,894,971",0,0,0,"27,072","15,017","2,297",0,"7,739"
Arches NP,ARCH,National Park,Intermountain ,UT,1989,11,"15,113",0,"71,067",0,0,0,473,599,59,0,219,Arches NP,ARCH,National Park,Intermountain ,UT,1989,"555,809",0,"2,894,971",0,0,0,"27,072","15,017","2,297",0,"7,739"
Arches NP,ARCH,National Park,Intermountain ,UT,1989,12,"7,770",0,"44,046",0,0,0,256,372,2,0,234,Arches NP,ARCH,National Park,Intermountain ,UT,1989,"555,809",0,"2,894,971",0,0,0,"27,072","15,017","2,297",0,"7,739"
Arches NP,ARCH,National Park,Intermountain ,UT,1990,1,"6,440",0,"30,840",0,0,0,204,180,11,0,85,Arches NP,ARCH,National Park,Intermountain ,UT,1990,"620,719",0,"3,258,165",0,0,0,"31,632","16,870","2,228",0,"7,707"
Arches NP,ARCH,National Park,Intermountain ,UT,1990,2,"8,444",0,"41,988",0,0,0,294,286,26,0,88,Arches NP,ARCH,National Park,Intermountain ,UT,1990,"620,719",0,"3,258,165",0,0,0,"31,632","16,870","2,228",0,"7,707"
Arches NP,ARCH,National Park,Intermountain ,UT,1990,3,"42,372",0,"278,076",0,0,0,"3,960","1,238",498,0,594,Arches NP,ARCH,National Park,Intermountain ,UT,1990,"620,719",0,"3,258,165",0,0,0,"31,632","16,870","2,228",0,"7,707"
Arches NP,ARCH,National Park,Intermountain ,UT,1990,4,"71,479",0,"433,149",0,0,0,"4,588","3,045",498,0,982,Arches NP,ARCH,National Park,Intermountain ,UT,1990,"620,719",0,"3,258,165",0,0,0,"31,632","16,870","2,228",0,"7,707"
Arches NP,ARCH,National Park,Intermountain ,UT,1990,5,"84,912",0,"424,584",0,0,0,"3,266","1,937",314,0,"1,560",Arches NP,ARCH,National Park,Intermountain ,UT,1990,"620,719",0,"3,258,165",0,0,0,"31,632","16,870","2,228",0,"7,707"
Arches NP,ARCH,National Park,Intermountain ,UT,1990,6,"90,154",0,"420,558",0,0,0,"3,889","1,403",181,0,"1,051",Arches NP,ARCH,National Park,Intermountain ,UT,1990,"620,719",0,"3,258,165",0,0,0,"31,632","16,870","2,228",0,"7,707"
Arches NP,ARCH,National Park,Intermountain ,UT,1990,7,"84,017",0,"439,539",0,0,0,"4,712","2,191",99,0,810,Arches NP,ARCH,National Park,Intermountain ,UT,1990,"620,719",0,"3,258,165",0,0,0,"31,632","16,870","2,228",0,"7,707"
Arches NP,ARCH,National Park,Intermountain ,UT,1990,8,"97,265",0,"458,619",0,0,0,"4,101","1,686",150,0,"1,014",Arches NP,ARCH,National Park,Intermountain ,UT,1990,"620,719",0,"3,258,165",0,0,0,"31,632","16,870","2,228",0,"7,707"
Arches NP,ARCH,National Park,Intermountain ,UT,1990,9,"72,310",0,"360,402",0,0,0,"3,634","1,490",177,0,677,Arches NP,ARCH,National Park,Intermountain ,UT,1990,"620,719",0,"3,258,165",0,0,0,"31,632","16,870","2,228",0,"7,707"
Arches NP,ARCH,National Park,Intermountain ,UT,1990,10,"40,923",0,"251,025",0,0,0,"2,262","2,454",124,0,504,Arches NP,ARCH,National Park,Intermountain ,UT,1990,"620,719",0,"3,258,165",0,0,0,"31,632","16,870","2,228",0,"7,707"
Arches NP,ARCH,National Park,Intermountain ,UT,1990,11,"15,192",0,"81,552",0,0,0,486,618,138,0,257,Arches NP,ARCH,National Park,Intermountain ,UT,1990,"620,719",0,"3,258,165",0,0,0,"31,632","16,870","2,228",0,"7,707"
Arches NP,ARCH,National Park,Intermountain ,UT,1990,12,"7,211",0,"37,833",0,0,0,236,342,12,0,85,Arches NP,ARCH,National Park,Intermountain ,UT,1990,"620,719",0,"3,258,165",0,0,0,"31,632","16,870","2,228",0,"7,707"
Arches NP,ARCH,National Park,Intermountain ,UT,1991,1,"6,307",0,"28,161",0,0,0,199,176,10,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1991,"705,882",0,"3,507,846",0,0,0,"29,698","17,871","2,850",0,"7,835"
Arches NP,ARCH,National Park,Intermountain ,UT,1991,2,"11,453",0,"47,055",0,0,0,206,200,29,0,94,Arches NP,ARCH,National Park,Intermountain ,UT,1991,"705,882",0,"3,507,846",0,0,0,"29,698","17,871","2,850",0,"7,835"
Arches NP,ARCH,National Park,Intermountain ,UT,1991,3,"45,466",0,"294,462",0,0,0,"4,100","1,250",455,0,781,Arches NP,ARCH,National Park,Intermountain ,UT,1991,"705,882",0,"3,507,846",0,0,0,"29,698","17,871","2,850",0,"7,835"
Arches NP,ARCH,National Park,Intermountain ,UT,1991,4,"60,081",0,"342,579",0,0,0,"2,882","2,624",309,0,949,Arches NP,ARCH,National Park,Intermountain ,UT,1991,"705,882",0,"3,507,846",0,0,0,"29,698","17,871","2,850",0,"7,835"
Arches NP,ARCH,National Park,Intermountain ,UT,1991,5,"93,762",0,"476,934",0,0,0,"3,751","2,526",598,0,"1,277",Arches NP,ARCH,National Park,Intermountain ,UT,1991,"705,882",0,"3,507,846",0,0,0,"29,698","17,871","2,850",0,"7,835"
Arches NP,ARCH,National Park,Intermountain ,UT,1991,6,"104,120",0,"493,968",0,0,0,"3,451","2,421",281,0,"1,414",Arches NP,ARCH,National Park,Intermountain ,UT,1991,"705,882",0,"3,507,846",0,0,0,"29,698","17,871","2,850",0,"7,835"
Arches NP,ARCH,National Park,Intermountain ,UT,1991,7,"103,591",0,"467,229",0,0,0,"3,968","1,768",181,0,962,Arches NP,ARCH,National Park,Intermountain ,UT,1991,"705,882",0,"3,507,846",0,0,0,"29,698","17,871","2,850",0,"7,835"
Arches NP,ARCH,National Park,Intermountain ,UT,1991,8,"116,516",0,"546,036",0,0,0,"4,987","1,705",278,0,"1,217",Arches NP,ARCH,National Park,Intermountain ,UT,1991,"705,882",0,"3,507,846",0,0,0,"29,698","17,871","2,850",0,"7,835"
Arches NP,ARCH,National Park,Intermountain ,UT,1991,9,"90,407",0,"396,741",0,0,0,"2,668","1,943",303,0,316,Arches NP,ARCH,National Park,Intermountain ,UT,1991,"705,882",0,"3,507,846",0,0,0,"29,698","17,871","2,850",0,"7,835"
Arches NP,ARCH,National Park,Intermountain ,UT,1991,10,"51,260",0,"304,428",0,0,0,"2,560","2,798",313,0,575,Arches NP,ARCH,National Park,Intermountain ,UT,1991,"705,882",0,"3,507,846",0,0,0,"29,698","17,871","2,850",0,"7,835"
Arches NP,ARCH,National Park,Intermountain ,UT,1991,11,"14,808",0,"75,960",0,0,0,713,376,53,0,172,Arches NP,ARCH,National Park,Intermountain ,UT,1991,"705,882",0,"3,507,846",0,0,0,"29,698","17,871","2,850",0,"7,835"
Arches NP,ARCH,National Park,Intermountain ,UT,1991,12,"8,111",0,"34,293",0,0,0,213,84,40,0,78,Arches NP,ARCH,National Park,Intermountain ,UT,1991,"705,882",0,"3,507,846",0,0,0,"29,698","17,871","2,850",0,"7,835"
Arches NP,ARCH,National Park,Intermountain ,UT,1992,1,"8,016",0,"32,544",0,0,0,218,47,19,0,70,Arches NP,ARCH,National Park,Intermountain ,UT,1992,"799,831",0,"3,795,573",0,0,0,"32,777","15,893","3,033",0,"6,467"
Arches NP,ARCH,National Park,Intermountain ,UT,1992,2,"12,779",0,"53,289",0,0,0,242,234,52,0,95,Arches NP,ARCH,National Park,Intermountain ,UT,1992,"799,831",0,"3,795,573",0,0,0,"32,777","15,893","3,033",0,"6,467"
Arches NP,ARCH,National Park,Intermountain ,UT,1992,3,"50,228",0,"323,844",0,0,0,"4,584","1,771",410,0,450,Arches NP,ARCH,National Park,Intermountain ,UT,1992,"799,831",0,"3,795,573",0,0,0,"32,777","15,893","3,033",0,"6,467"
Arches NP,ARCH,National Park,Intermountain ,UT,1992,4,"82,025",0,"437,043",0,0,0,"3,641","2,827",580,0,909,Arches NP,ARCH,National Park,Intermountain ,UT,1992,"799,831",0,"3,795,573",0,0,0,"32,777","15,893","3,033",0,"6,467"
Arches NP,ARCH,National Park,Intermountain ,UT,1992,5,"104,639",0,"489,069",0,0,0,"3,553","2,093",549,0,"1,103",Arches NP,ARCH,National Park,Intermountain ,UT,1992,"799,831",0,"3,795,573",0,0,0,"32,777","15,893","3,033",0,"6,467"
Arches NP,ARCH,National Park,Intermountain ,UT,1992,6,"109,882",0,"497,262",0,0,0,"3,747","1,882",325,0,"1,030",Arches NP,ARCH,National Park,Intermountain ,UT,1992,"799,831",0,"3,795,573",0,0,0,"32,777","15,893","3,033",0,"6,467"
Arches NP,ARCH,National Park,Intermountain ,UT,1992,7,"119,021",0,"520,671",0,0,0,"4,183","1,651",274,0,709,Arches NP,ARCH,National Park,Intermountain ,UT,1992,"799,831",0,"3,795,573",0,0,0,"32,777","15,893","3,033",0,"6,467"
Arches NP,ARCH,National Park,Intermountain ,UT,1992,8,"124,840",0,"548,352",0,0,0,"5,091","1,416",235,0,501,Arches NP,ARCH,National Park,Intermountain ,UT,1992,"799,831",0,"3,795,573",0,0,0,"32,777","15,893","3,033",0,"6,467"
Arches NP,ARCH,National Park,Intermountain ,UT,1992,9,"104,561",0,"458,211",0,0,0,"3,399","1,763",314,0,546,Arches NP,ARCH,National Park,Intermountain ,UT,1992,"799,831",0,"3,795,573",0,0,0,"32,777","15,893","3,033",0,"6,467"
Arches NP,ARCH,National Park,Intermountain ,UT,1992,10,"58,839",0,"315,261",0,0,0,"3,073","1,683",243,0,782,Arches NP,ARCH,National Park,Intermountain ,UT,1992,"799,831",0,"3,795,573",0,0,0,"32,777","15,893","3,033",0,"6,467"
Arches NP,ARCH,National Park,Intermountain ,UT,1992,11,"18,150",0,"91,650",0,0,0,871,457,12,0,210,Arches NP,ARCH,National Park,Intermountain ,UT,1992,"799,831",0,"3,795,573",0,0,0,"32,777","15,893","3,033",0,"6,467"
Arches NP,ARCH,National Park,Intermountain ,UT,1992,12,"6,851",0,"28,377",0,0,0,175,69,20,0,62,Arches NP,ARCH,National Park,Intermountain ,UT,1992,"799,831",0,"3,795,573",0,0,0,"32,777","15,893","3,033",0,"6,467"
Arches NP,ARCH,National Park,Intermountain ,UT,1993,1,"6,036",0,"27,391",0,0,0,240,53,17,0,77,Arches NP,ARCH,National Park,Intermountain ,UT,1993,"773,678",0,"3,506,849",0,0,0,"30,028","12,002","2,289",0,"5,090"
Arches NP,ARCH,National Park,Intermountain ,UT,1993,2,"8,599",0,"37,115",0,0,0,192,190,14,0,76,Arches NP,ARCH,National Park,Intermountain ,UT,1993,"773,678",0,"3,506,849",0,0,0,"30,028","12,002","2,289",0,"5,090"
Arches NP,ARCH,National Park,Intermountain ,UT,1993,3,"43,551",0,"297,575",0,0,0,"4,674","1,328",543,0,410,Arches NP,ARCH,National Park,Intermountain ,UT,1993,"773,678",0,"3,506,849",0,0,0,"30,028","12,002","2,289",0,"5,090"
Arches NP,ARCH,National Park,Intermountain ,UT,1993,4,"74,542",0,"373,100",0,0,0,"3,437","1,917",505,0,369,Arches NP,ARCH,National Park,Intermountain ,UT,1993,"773,678",0,"3,506,849",0,0,0,"30,028","12,002","2,289",0,"5,090"
Arches NP,ARCH,National Park,Intermountain ,UT,1993,5,"103,852",0,"452,520",0,0,0,"3,399","1,825",245,0,404,Arches NP,ARCH,National Park,Intermountain ,UT,1993,"773,678",0,"3,506,849",0,0,0,"30,028","12,002","2,289",0,"5,090"
Arches NP,ARCH,National Park,Intermountain ,UT,1993,6,"102,396",0,"435,139",0,0,0,"3,391","1,385",281,0,274,Arches NP,ARCH,National Park,Intermountain ,UT,1993,"773,678",0,"3,506,849",0,0,0,"30,028","12,002","2,289",0,"5,090"
Arches NP,ARCH,National Park,Intermountain ,UT,1993,7,"116,886",0,"471,733",0,0,0,"2,973","1,250",143,0,679,Arches NP,ARCH,National Park,Intermountain ,UT,1993,"773,678",0,"3,506,849",0,0,0,"30,028","12,002","2,289",0,"5,090"
Arches NP,ARCH,National Park,Intermountain ,UT,1993,8,"118,500",0,"493,027",0,0,0,"4,020",918,165,0,627,Arches NP,ARCH,National Park,Intermountain ,UT,1993,"773,678",0,"3,506,849",0,0,0,"30,028","12,002","2,289",0,"5,090"
Arches NP,ARCH,National Park,Intermountain ,UT,1993,9,"111,614",0,"470,915",0,0,0,"3,453","1,247",133,0,836,Arches NP,ARCH,National Park,Intermountain ,UT,1993,"773,678",0,"3,506,849",0,0,0,"30,028","12,002","2,289",0,"5,090"
Arches NP,ARCH,National Park,Intermountain ,UT,1993,10,"60,523",0,"314,841",0,0,0,"3,058","1,298",182,0,"1,015",Arches NP,ARCH,National Park,Intermountain ,UT,1993,"773,678",0,"3,506,849",0,0,0,"30,028","12,002","2,289",0,"5,090"
Arches NP,ARCH,National Park,Intermountain ,UT,1993,11,"18,951",0,"98,695",0,0,0,965,502,35,0,242,Arches NP,ARCH,National Park,Intermountain ,UT,1993,"773,678",0,"3,506,849",0,0,0,"30,028","12,002","2,289",0,"5,090"
Arches NP,ARCH,National Park,Intermountain ,UT,1993,12,"8,228",0,"34,798",0,0,0,226,89,26,0,81,Arches NP,ARCH,National Park,Intermountain ,UT,1993,"773,678",0,"3,506,849",0,0,0,"30,028","12,002","2,289",0,"5,090"
Arches NP,ARCH,National Park,Intermountain ,UT,1994,1,"9,904",0,"43,430",0,0,0,391,86,16,0,78,Arches NP,ARCH,National Park,Intermountain ,UT,1994,"777,178",0,"3,578,970",0,0,0,"28,835","13,039","1,267",0,"8,837"
Arches NP,ARCH,National Park,Intermountain ,UT,1994,2,"12,348",0,"53,042",0,0,0,274,276,15,0,102,Arches NP,ARCH,National Park,Intermountain ,UT,1994,"777,178",0,"3,578,970",0,0,0,"28,835","13,039","1,267",0,"8,837"
Arches NP,ARCH,National Park,Intermountain ,UT,1994,3,"53,504",0,"315,989",0,0,0,"4,101","1,423",286,0,668,Arches NP,ARCH,National Park,Intermountain ,UT,1994,"777,178",0,"3,578,970",0,0,0,"28,835","13,039","1,267",0,"8,837"
Arches NP,ARCH,National Park,Intermountain ,UT,1994,4,"74,096",0,"395,177",0,0,0,"3,324","2,160",280,0,"1,440",Arches NP,ARCH,National Park,Intermountain ,UT,1994,"777,178",0,"3,578,970",0,0,0,"28,835","13,039","1,267",0,"8,837"
Arches NP,ARCH,National Park,Intermountain ,UT,1994,5,"103,871",0,"475,641",0,0,0,"3,213","1,850",239,0,"1,533",Arches NP,ARCH,National Park,Intermountain ,UT,1994,"777,178",0,"3,578,970",0,0,0,"28,835","13,039","1,267",0,"8,837"
Arches NP,ARCH,National Park,Intermountain ,UT,1994,6,"98,464",0,"434,491",0,0,0,"3,137","1,652",100,0,906,Arches NP,ARCH,National Park,Intermountain ,UT,1994,"777,178",0,"3,578,970",0,0,0,"28,835","13,039","1,267",0,"8,837"
Arches NP,ARCH,National Park,Intermountain ,UT,1994,7,"109,497",0,"472,292",0,0,0,"3,791","1,045",78,0,"1,078",Arches NP,ARCH,National Park,Intermountain ,UT,1994,"777,178",0,"3,578,970",0,0,0,"28,835","13,039","1,267",0,"8,837"
Arches NP,ARCH,National Park,Intermountain ,UT,1994,8,"115,008",0,"478,080",0,0,0,"3,958","1,037",65,0,484,Arches NP,ARCH,National Park,Intermountain ,UT,1994,"777,178",0,"3,578,970",0,0,0,"28,835","13,039","1,267",0,"8,837"
Arches NP,ARCH,National Park,Intermountain ,UT,1994,9,"110,027",0,"472,353",0,0,0,"3,170","1,474",112,0,"1,172",Arches NP,ARCH,National Park,Intermountain ,UT,1994,"777,178",0,"3,578,970",0,0,0,"28,835","13,039","1,267",0,"8,837"
Arches NP,ARCH,National Park,Intermountain ,UT,1994,10,"61,676",0,"301,663",0,0,0,"2,297","1,464",53,0,"1,046",Arches NP,ARCH,National Park,Intermountain ,UT,1994,"777,178",0,"3,578,970",0,0,0,"28,835","13,039","1,267",0,"8,837"
Arches NP,ARCH,National Park,Intermountain ,UT,1994,11,"16,776",0,"86,861",0,0,0,850,442,18,0,213,Arches NP,ARCH,National Park,Intermountain ,UT,1994,"777,178",0,"3,578,970",0,0,0,"28,835","13,039","1,267",0,"8,837"
Arches NP,ARCH,National Park,Intermountain ,UT,1994,12,"12,007",0,"49,951",0,0,0,329,130,5,0,117,Arches NP,ARCH,National Park,Intermountain ,UT,1994,"777,178",0,"3,578,970",0,0,0,"28,835","13,039","1,267",0,"8,837"
Arches NP,ARCH,National Park,Intermountain ,UT,1995,1,"11,055",0,"41,027",0,0,0,223,74,30,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1995,"859,374",0,"3,705,909",0,0,0,"27,963","12,437",868,0,"5,723"
Arches NP,ARCH,National Park,Intermountain ,UT,1995,2,"15,813",0,"64,863",0,0,0,583,77,21,0,45,Arches NP,ARCH,National Park,Intermountain ,UT,1995,"859,374",0,"3,705,909",0,0,0,"27,963","12,437",868,0,"5,723"
Arches NP,ARCH,National Park,Intermountain ,UT,1995,3,"52,952",0,"288,322",0,0,0,"3,850","1,015",129,0,400,Arches NP,ARCH,National Park,Intermountain ,UT,1995,"859,374",0,"3,705,909",0,0,0,"27,963","12,437",868,0,"5,723"
Arches NP,ARCH,National Park,Intermountain ,UT,1995,4,"76,855",0,"374,517",0,0,0,"3,661","1,631",177,0,529,Arches NP,ARCH,National Park,Intermountain ,UT,1995,"859,374",0,"3,705,909",0,0,0,"27,963","12,437",868,0,"5,723"
Arches NP,ARCH,National Park,Intermountain ,UT,1995,5,"111,925",0,"488,290",0,0,0,"3,432","1,709",121,0,"1,093",Arches NP,ARCH,National Park,Intermountain ,UT,1995,"859,374",0,"3,705,909",0,0,0,"27,963","12,437",868,0,"5,723"
Arches NP,ARCH,National Park,Intermountain ,UT,1995,6,"116,972",0,"494,311",0,0,0,"3,189","1,547",76,0,"1,163",Arches NP,ARCH,National Park,Intermountain ,UT,1995,"859,374",0,"3,705,909",0,0,0,"27,963","12,437",868,0,"5,723"
Arches NP,ARCH,National Park,Intermountain ,UT,1995,7,"136,258",0,"529,300",0,0,0,"2,892","1,231",76,0,823,Arches NP,ARCH,National Park,Intermountain ,UT,1995,"859,374",0,"3,705,909",0,0,0,"27,963","12,437",868,0,"5,723"
Arches NP,ARCH,National Park,Intermountain ,UT,1995,8,"127,740",0,"510,929",0,0,0,"3,264","1,423",78,0,556,Arches NP,ARCH,National Park,Intermountain ,UT,1995,"859,374",0,"3,705,909",0,0,0,"27,963","12,437",868,0,"5,723"
Arches NP,ARCH,National Park,Intermountain ,UT,1995,9,"120,634",0,"487,528",0,0,0,"3,040","1,582",53,0,559,Arches NP,ARCH,National Park,Intermountain ,UT,1995,"859,374",0,"3,705,909",0,0,0,"27,963","12,437",868,0,"5,723"
Arches NP,ARCH,National Park,Intermountain ,UT,1995,10,"66,136",0,"311,386",0,0,0,"2,506","1,745",80,0,377,Arches NP,ARCH,National Park,Intermountain ,UT,1995,"859,374",0,"3,705,909",0,0,0,"27,963","12,437",868,0,"5,723"
Arches NP,ARCH,National Park,Intermountain ,UT,1995,11,"18,025",0,"95,211",0,0,0,"1,181",331,24,0,178,Arches NP,ARCH,National Park,Intermountain ,UT,1995,"859,374",0,"3,705,909",0,0,0,"27,963","12,437",868,0,"5,723"
Arches NP,ARCH,National Park,Intermountain ,UT,1995,12,"5,009",0,"20,225",0,0,0,142,72,3,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1995,"859,374",0,"3,705,909",0,0,0,"27,963","12,437",868,0,"5,723"
Arches NP,ARCH,National Park,Intermountain ,UT,1996,1,"8,183",0,"32,819",0,0,0,242,91,11,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1996,"856,016",0,"3,663,763",0,0,0,"27,266","12,905",555,0,"4,931"
Arches NP,ARCH,National Park,Intermountain ,UT,1996,2,"14,300",0,"68,642",0,0,0,874,192,7,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1996,"856,016",0,"3,663,763",0,0,0,"27,266","12,905",555,0,"4,931"
Arches NP,ARCH,National Park,Intermountain ,UT,1996,3,"58,978",0,"288,431",0,0,0,"3,321",867,77,0,381,Arches NP,ARCH,National Park,Intermountain ,UT,1996,"856,016",0,"3,663,763",0,0,0,"27,266","12,905",555,0,"4,931"
Arches NP,ARCH,National Park,Intermountain ,UT,1996,4,"79,685",0,"376,906",0,0,0,"3,216","1,898",59,0,571,Arches NP,ARCH,National Park,Intermountain ,UT,1996,"856,016",0,"3,663,763",0,0,0,"27,266","12,905",555,0,"4,931"
Arches NP,ARCH,National Park,Intermountain ,UT,1996,5,"116,552",0,"501,259",0,0,0,"3,043","1,882",148,0,"1,244",Arches NP,ARCH,National Park,Intermountain ,UT,1996,"856,016",0,"3,663,763",0,0,0,"27,266","12,905",555,0,"4,931"
